,,,,,,,,,Lugar de grado
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Actividades financieras y de seguros,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Más de 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2020,Dependiente,Industrias manufactureras,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Actividades financieras y de seguros,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Más de 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2021,Dependiente,Industrias manufactureras,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Actividades financieras y de seguros,Entre 8 y 9 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Más de 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2022,Dependiente,Industrias manufactureras,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Más de 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54068-ESPECIALIZACION EN GERENCIA,Masculino,2015-1,2023,Dependiente,Industrias manufactureras,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2017,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2017,Dependiente,Construccion,1 SMMLV,1 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2018,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2019,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2020,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 13 y 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2021,Dependiente,"Actividades profesionales, científicas y técnicas",Más de 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2022,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 13 y 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Femenino,2015-1,2023,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Masculino,2015-1,2016,Dependiente,Sin información,Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Masculino,2015-1,2017,Dependiente,Información y comunicaciones,Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Masculino,2015-1,2018,Dependiente,Información y comunicaciones,Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Masculino,2015-1,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 13 y 15 SMMLV,Más de 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54346-ESPECIALIZACION EN GERENCIA DE MERCADEO,Masculino,2015-1,2020,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2016,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2017,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2018,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2019,Dependiente,Educación,1 SMMLV,1 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2020,Dependiente,Educación,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2021,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2022,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Femenino,2015-1,2023,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2016,Dependiente,Actividades inmobiliarias,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2017,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2017,Dependiente,Sin información,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2018,Dependiente,Sin información,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2021,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2022,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54125-ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,Masculino,2015-1,2023,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Actividades financieras y de seguros,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",2
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Actividades financieras y de seguros,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Actividades financieras y de seguros,Entre 8 y 9 SMMLV,Entre 6 y 9 SMMLV,2
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Industrias manufactureras,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2016,Dependiente,Transporte y almacenamiento,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Actividades financieras y de seguros,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Actividades financieras y de seguros,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Construccion,1 SMMLV,1 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Industrias manufactureras,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Información y comunicaciones,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Otras actividades de servicios,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Sin información,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2017,Dependiente,Sin información,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Actividades financieras y de seguros,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Actividades financieras y de seguros,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Construccion,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Educación,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Industrias manufactureras,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Información y comunicaciones,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Sin información,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2018,Dependiente,Sin información,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2019,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",2
2727-Fundación Universitaria - CEIPA,54581-ESPECIALIZACION EN GERENCIA FINANCIERA,Femenino,2015-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 9 y 11 SMMLV,Más de 9 SMMLV,1
